,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
21,4868,opisProjektuEfekt,"<p class=""MsoNormal"" style=""font-family: times new roman;""><font size=""3"">    Proponowane badania posłużą do realizacji rozprawy doktorskiej nt. „Przebieg deglacjacji lodowców w Alpach Zillertalskich w późnym glacjale i holocenie”, przygotowanej pod kierunkiem prof. dr hab. Witolda Zuchiewicza. Przewód doktorski został wszczęty w dniu 21.11.2006, decyzją Rady Wydziału Biologii i Nauk o Ziemi Uniwersytetu Jagiellońskiego.<br />    Realizacja projektu umożliwi wypracowanie szczegółowego schematu postępowania przy trójwymiarowej rekonstrukcji lodowców oraz wyliczeniu linii równowagi bilansowej paleolodowców metodami GIS. Dodatkowo zostanie wypracowana metoda korelacji zasięgu paleolodowców (moren stadialnych) uwzględniająca wpływ czynników topograficznych samych paleolodowców jak i obszaru ich zasilania. Wypracowane metody będą mogły być stosowane w korelacji moren ostatniego zlodowacenia i jego etapów deglacjacji w Tatrach, co umożliwi przeprowadzenie rewizji starszych poglądów.<br />    Wyniki badań będą prezentowane na szeregu konferencjach krajowych - m.in.: &quot;Morfotwórcza rola lodowców i lądolodów plejstoceńskich i współczesnych&quot;- Słupsk, 12.10.2007 i &quot;Rekonstrukcja dynamiki procesów geomorfologicznych - formy, rzeźby i osady&quot; - Warszawa 25-26.10.2007. Planuje się także prezentację wyników na konferencjach międzynarodowych i publikację rozprawy doktorskiej w czasopiśmie o zasięgu międzynarodowym.<br />    Ponadto wyniki badań bedą także opublikowane w postaci aplikacji internetowej webGIS na serwerze Instytutu Nauk Geologicznych UJ. Dane będą udostępniane za pomocą programu MapServer (licencja Open Source). System ten opiera się na udostępnianiu wektorowych (SHP) i rastrowych geodanych do dowolnych przeglądarek internetowych z wykorzystaniem skryptów PHP oraz bazy danych MySQL. Dzięki temu użytkownik mający dostęp do Internetu będzie miał swobodny wgląd w udostępnione wyniki badań. Aplikacja oferować będzie bardzo wysoki poziom bezpieczeństwa, gdyż dane do użytkownika końcowego trafiać będą w postaci rastrowej, co uniemożliwi pobranie danych wektorowych z serwera. Interaktywność i transparentność warstw, takich jak: topografia, geomorfologia, geologia, zasięgi paleolodowców, przebieg ELA oraz inne dane np. lichenometryczne, umożliwi studiowanie i interpretacje wyników w sposób nieosiągalny przez zwykłe publikacje papierowe. Do danych kartograficznych interaktywnie dołączone będą także inorformacje w postaci plików tekstowych oraz terenowa dokumentacja fotograficzna. Głównym celem tego sposobu publkacji będzie edukacja w dziedzinach: geomorfologii, geologii czwartorzędu, kartografii i GIS oraz promocja nauki.</font></p>",07/01/17,23,Przebieg deglacjacji lodowców w Alpach Zillertalskich w późnym glacjale i holocenie,"deglacjacja, lodowce, plejstocen, GIS, Alpy Zillertalskie, Austria",173
22,4894,opisProjektuEfekt,"<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 18pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">Efektem końcowym powyższego projektu będą <strong>2 artykuły naukowe</strong> odnoszące się kolejno do:<o:p></o:p></span></p>
<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt 54pt; TEXT-INDENT: -18pt; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1; tab-stops: list 54.0pt""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Arial; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol""><span style=""mso-list: Ignore"">&middot;<span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span></span><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">por&oacute;wnania wartości stopnia zagęszczenia we wszystkich badanych polach wydmowych i podłoża podwydmowego wraz z określeniem potencjalnych i rzeczywistych, w odniesieniu do konkretnych p&oacute;l wydmowych, mechanizm&oacute;w dogęszczania osad&oacute;w eolicznych; <o:p></o:p></span></p>
<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt 54pt; TEXT-INDENT: -18pt; TEXT-ALIGN: justify; mso-list: l0 level1 lfo1; tab-stops: list 54.0pt""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: Arial; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol""><span style=""mso-list: Ignore"">&middot;<span style=""FONT: 7pt &quot;Times New Roman&quot;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </span></span></span><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">pr&oacute;by wykorzystania prostych oznaczeń terenowych w postaci sondowań dynamicznych jako narzędzia pozwalającego w spos&oacute;b og&oacute;lny określić zmienność genetyczną osad&oacute;w. <o:p></o:p></span></p>
<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: 17.4pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">W zależności od uzyskanych wynik&oacute;w, być może pojawi się możliwość sformułowania w odrębnym artykule lub rozdziale planowanej monografii (poświęconej obszarowi Międzyrzecza Warty i Noteci) pewnych og&oacute;lnych zależności pomiędzy stopniem zagęszczenia i warunkami paleogeograficznymi &ndash; tj. np. głębokością zalegania zwierciadła w&oacute;d gruntowych czy warunkami klimatycznymi (gł&oacute;wnie anemologicznymi) panującymi na badanych obszarach w czasie i po depozycji osad&oacute;w eolicznych. <o:p></o:p></span></p>
<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: 17.4pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">Wykonana praca może otwierać dalsze perspektywy badań, z zastosowaniem bardziej zaawansowanych metod określania stopnia zagęszczenia, np. metod statycznych sondowań CPT, CPTU. To stworzy możliwość pr&oacute;b korelacji wynik&oacute;w zagęszczenia osad&oacute;w uzyskiwanych r&oacute;żnymi metodami, a co się z tym wiąże możliwość opracowania jeszcze lepszej kalibracji najnowszych metod sondowań CPT i CPTU, a przede wszystkim interpretacji wynik&oacute;w tych badań. <o:p></o:p></span></p>
<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: 17.4pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">Planuje się druk w.w. artykuł&oacute;w w Przeglądzie Geologicznym oraz Journal of Sedimentary Research. </span></p>
<p class=""MsoBodyTextIndent3"" style=""MARGIN: 0cm 0cm 0pt 18pt; TEXT-INDENT: 17.4pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 12pt; FONT-FAMILY: &quot;Times New Roman&quot;"">Przewiduje się r&oacute;wnież upowszechnianie uzyskanych wynik&oacute;w w formie referat&oacute;w i poster&oacute;w podczas wybranych konferencji naukowych o tematyce geologiczno-inżynierskiej i geotechnicznej, kt&oacute;re będą organizowane w latach 2008 - 2009.</span></p>",07/01/15,23,Stopień zagęszczenia piasków eolicznych jako narzędzie do interpretacji warunków akumulacji wydm,"stopień zagęszczenia, osady eoliczne, tempo depozycji, warunki klimatyczne ",183
23,4946,opisProjektuEfekt,"<p><font face=""Times New Roman""><font size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Otrzymane podczas badań wyniki&nbsp;zostaną opublikowane w formie artykułu&nbsp;w wybranym czasopiśmie geologicznym oraz zaprezentowane na konferencjach naukowych, zar&oacute;wno krajowych jak i o zasięgu międzynarodowym. Dane zostaną także przedstawione na lokalnych odczytach Polskiego Towarzystwa Geologicznego. </font></font></p>
<p><font face=""Times New Roman""><font size=""3"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Ponadto wyniki&nbsp;otrzymane podczas badań dla niniejszego projektu, stanowić będą gł&oacute;wną część pracy doktorskiej wnioskodawcy pt. &quot;Analiza mikrofacjalna utwor&oacute;w kredy dolnej strefy wierchowej Tatr&quot;. Praca doktorska wykonywana jest pod kierunkiem prof. dr hab. Alfreda Uchmana w Zakładzie Sedymentologii i Analizy Paleośrodowiska Instytutu Nauk Geologicznych UJ.</font> </font></p>",07/01/25,23,Analiza mikrofacjalna utworów kredy dolnej autochtonu wierchowego Tatr,"mikrofacje, dolna kreda, strefa wierchowa, Tatry",173
24,4951,opisProjektuEfekt,"<font size=""4"" style=""font-family: Times New Roman;"">Zakładamy, że każdy z cel&oacute;w, wymienionych w sekcji &quot;Cele&quot;, zakończy się publikacją w międzynarodowym czasopiśmie naukowym oraz że wyniki będą prezentowane w formie plakat&oacute;w na krajowych i międzynarodowych konferencjach. Znaczna część prac będzie wykonywana przez doktorant&oacute;w w Pracowni Bioinformatyki Instytutu im. Nenckiego i wejdzie w skład ich prac doktorskich.<br /><br />Ponadto wyniki badań będą punktem wyjścia do szczeg&oacute;łowych badań doświadczalnych:<br />* zbiory przewidzianych peptyd&oacute;w-substrat&oacute;w do testowania (wsp&oacute;łpraca z pracownią dr Alexa Strongina z The Burnham Institute, La Jolla, CA, USA)<br /></font><font size=""4"" style=""font-family: Times New Roman;"">* hipotetyczne sekwencje białek &quot;pra-CLCA&quot; do testowania </font><font size=""4"" style=""font-family: Times New Roman;"">aktywności biochemicznej (wsp&oacute;łpraca j.w.)<br /><br />Planujemy także rozwinięcie i opublikowanie metody przewidywania funkcji genu przez mapowanie gen&oacute;w o skorelowanej z nim ekspresji na sieci </font><font size=""4"" style=""font-family: Times New Roman;"">znanych </font><font size=""4"" style=""font-family: Times New Roman;"">zależności biologicznych </font><font size=""4"" style=""font-family: Times New Roman;"">(patrz sekcja &quot;Metodyka</font><font size=""4"" style=""font-family: Times New Roman;"">&quot;</font><font size=""4"" style=""font-family: Times New Roman;"">).<br /></font><br /><font size=""4"" style=""font-family: Times New Roman;""><br /></font>",07/01/31,23,"Analiza in silico struktur, funkcji i ewolucji białek CLCA - nowej rodziny ludzkich białek o potencjalnych zastosowaniach terapeutycznych","bioinformatyka, modelowanie struktur, dokowanie struktur, proteazy, choroby układu oddechowego, nowotwory",183
25,5066,opisProjektuEfekt,"<p style=""text-align: justify;"" class=""MsoNormal"">    Powyższy projekt badawczy w istotny sposób uzupełni przygotowywaną rozprawę i umożliwi dotrzymanie planowanego na styczeń 2009 terminu złożenia pracy doktorskiej na temat: <strong><em>Modelowanie kinetyki kiełkowania wybranych nasion w zmiennych warunkach fizycznych i termodynamicznych. </em></strong>Otrzymane wyniki wykorzystane zostaną również w przygotowanych publikacjach naukowych, jak i zaprezentowane w czasie wystąpień konferencyjnych.</p>",07/01/29,23,Modelowanie kinetyki kiełkowania wybranych nasion w zmiennych warunkach fizycznych i termodynamicznych,nasiona; kiełkowanie; modelowanie; metody statystyczne; model matematyczny; model termodynamiczny; kinetyka; temperatura,173
26,5099,opisProjektuEfekt,Efektem przeprowadzenia projektu naukowego będzie: <br /><br />1. Poszerzenie wiedzy dotyczącej właściwości kom&oacute;rek przerzutowych nerwiaka zarodkowego wsp&oacute;łczulnego. <br />2. Ustalenie czułości badań molekularnych identyfikujących kom&oacute;rki nowotworowe przy wykorzystaniu r&oacute;żnych transkrypt&oacute;w specyficznych dla guza. <br />3. Poprawa diagnostyki dzieci z wykrytym guzem neuroblastoma. Ustalenie znaczenia rokowniczego dla występowania mikroprzerzut&oacute;w oraz zmian liczbowych choroby resztkowej w trakcie i po zakończeniu leczenia. <br />4. Optymalizacja protokoł&oacute;w leczniczych w oparciu o zgromadzone dane w celu podniesienia odsetka wyleczeń. <br />5. Publikacje naukowe w czasopismach krajowych i zagranicznych. <br />6. Udział w konferencjach zagranicznych i krajowych &ndash; prezentacje uzyskanych wynik&oacute;w. <br />,07/01/29,23,Znaczenie oceny ekspresji transkryptów specyficznych dla guza nowotworowego w wykrywaniu komórek przerzutowych nerwiaka zarodkowego współczulnego u dzieci,"PCR, choroba resztkowa, neuroblastoma, nerwiak zarodkowy współczulny, zwojak zarodkowy współczulny",183
27,5135,opisProjektuEfekt,"Publikacje, prezentacja wynik&oacute;w prac na zjazdach krajowych i zagranicznych.",07/01/25,23,"Ekspresja metaloproteinazy MMP-9 oraz emmprinu (CD147) w komórkach mezenchymalnych podścieliska szpiku (MSC) oraz ocena stężenia metaloproteinazy MMP-2 i tkankowych inhibitorów metaloproteinaz (TIMP-1, TIMP-2) w nadsączach 14-dniowych hodowli u pacjentów chorych na szpiczaka mnogiego","szpiczak mnogi, metaloproteinazy, komórki mezenchymalne",183
28,5139,opisProjektuEfekt,"<font size=""3""><span style=""font-family: Tahoma;"">Istotnym elementem podczas trwania projektu będą konsultacje ze środowiskiem ekspertów w obszarze farmakoekonomiki, w celu: </span><strong style=""font-family: Tahoma;"">i)</strong><span style=""font-family: Tahoma;""> wymiany doświadczeń praktycznych; </span><strong style=""font-family: Tahoma;"">ii)</strong><span style=""font-family: Tahoma;""> omówienia teoretycznych własności poszczególnych metod szacowania kosztów; </span><strong style=""font-family: Tahoma;"">iii) </strong><span style=""font-family: Tahoma;"">uzyskania preferencji decydentów odnośnie elementów kosztów pośrednich, które decydent chce uwzględniać w analizach. Tak więc już w takcie trwania projektu nastąpi częściowa komunikacja uzyskiwanych wyników. Poza spotkaniami zorganizowane zostanie forum internetowe, na którym użytkownicy będą mogli na bieżąco wymieniać poglądy.  </span></font>
<p style=""font-family: Tahoma;""><font size=""3"">    Po zakończeniu projektu uzyskane wyniki teoretyczne i praktyczne zostaną zaprezentowane zainteresowanym podczas zorganizowanej konferencji dla decydentów, ekspertów i pracowników przemysłu farmaceutycznego. Wyniki teoretyczne zostaną też rozpowszechnione w sposób czysto akademicki w postaci wystąpień na konferencjach krajowych (np. konferencja PTFE) i zagranicznych (np. konferencja ISPOR oraz konferencje zorganizowane we współpracy z zagranicznymi współpracownikami w ramach projektu) oraz w postaci publikacji naukowych.</font></p>",07/01/30,23,Metody szacowania kosztów pośrednich choroby i wpływu stanu zdrowia na aktywność zawodową i wydajność pracy - znaczenie w procesie oceny farmakoekonomicznej technologii medycznych,"koszty pośrednie, analizy kosztów efektywności, absencja chorobowa, koszt alternatywny, utracony produkt, aktywność zawodowa, wydajność pracy",173
29,5140,opisProjektuEfekt,Wyniki badań zostaną upowszechnione w formie publikacji naukowych oraz referat&oacute;w prezentowanych na&nbsp;konferencjach krajowych / zagranicznych.,07/01/26,23,Skrining bakterii fermentacji mlekowej wykazujących aktywność antagonistyczną względem mikroflory będącej (potencjalną) przyczyną schorzeń dermatologicznych.  Wstępne badania nad opracowaniem preparatu probiotycznego dla skóry,"probiotyki, aktywność antydrobnoustrojowa, patogeny skóry, geny oporności antybiotykowej",173
30,5142,opisProjektuEfekt,"<ul style=""font-family: Times New Roman;"">
    <li><font size=""3"">Prezentacja wyników badań na konferencjach naukowych. </font></li>
</ul>
<ul style=""font-family: Times New Roman;"">
    <li><font size=""3"">Publikacja wyników badań w czasopismach indeksowanych w bazie Current Contents</font></li>
</ul>",07/01/29,23,"Ocena morfometryczna unaczynienia oraz ekspresji receptorów dla naczyniowych czynników wzrostu śródbłonka w łożyskach z ciąż prawidłowych i powikłanych wadami rozwojowymi płodu, ze szczególnym uwzględnieniem nieprawidłowości kariotypowych.","łożysko, unaczynienie, VEGF, VEGFR, trisomie, wady rozwojowe płodu",173
31,5149,opisProjektuEfekt,"<p align=""justify""><font face=""Times New Roman"" size=""3"">&nbsp;&nbsp;&nbsp;&nbsp; Efektem planowanego projektu badawczego będzie rozprawa doktorska gł&oacute;wnego wykonawcy. W trakcie trwania projektu wyniki będą publikowane na bieżąco w czasopismach o zasięgu międzynarodowym. Ponadto planowane są r&oacute;wnież prezentacje wynik&oacute;w na konferencjach krajowych i zagranicznych.</font></p>",07/01/10,23,"Przydatność taksonomiczna cech morfologicznych stadiów młodocianych mechowców z rodziny Crotoniidae (Acari, Oribatida, Crotonioidea).","mechowce, Crotoniidae, stadia młodociane, taksonomia, zoogeografia, Gondwana",173
32,5153,opisProjektuEfekt,"<p align=""justify""><font size=""4"">Uzyskane wyniki częściowo prezentowane będą w formie doniesień na konferencjach krajowych i zagranicznych. Końcowe rezultaty przedstawione zostaną w czasopismach o tematyce rolniczej i biologicznej.</font> </p>",07/07/03,27,Analiza polimorfizmu oraz ocena ekspresji  genów zlokalizowanych w pobliżu locus callipyge (CLPG) u świń,"DLK1, PEG11,  polarna naddominacja, callipyge, ",173
33,5157,opisProjektuEfekt,Wyniki badań zostaną upowszechnione w postaci publikacji w recenzowanych czasopismach polskich lub zagranicznych.,07/01/15,23,Hamowanie ekspresji białek STAT techniką RNAi jako strategia terapii przeciwnowotworowej badana w modelu komórkowym,"STAT, RNAi, nowotwory, apoptoza, proliferacja, angiogeneza, przerzutowanie",173
34,5165,opisProjektuEfekt,"<p class=""MsoBodyText2"" style=""MARGIN: 0cm 0cm 0pt"" align=""justify""><font face=""Times New Roman"" size=""4"">Wyniki badań przedstawione zostaną w postaci referat&oacute;w naukowych podczas konferencji krajowych i&nbsp;zagranicznych, część wynik&oacute;w badań zostanie wykorzystana do rozprawy habilitacyjnej. Zostanie opracowana nowa technologia produkcji sok&oacute;w o wysokiej zawartości składnik&oacute;w prozdrowotnych w&nbsp;warunkach zapewniających optymalny przebieg procesu tłoczenia.</font></p>",07/01/30,23,Optymalizacja warunków procesowych pozyskiwania soku z jabłek z wykorzystaniem metod fizycznych,"związki prozdrowotne, tłoczenie, sok surowy, jabłka, obróbka ultradźwiękowa, obróbka mikrofalowa",173
35,5204,opisProjektuEfekt,,07/01/31,23,Identyfikacja genów zaangażowanych w translokację t(5;14)(q35;q32) w T-ALL,"T-ALL, t(5;14)(q35;q32), LM-PCR, FT-CGH, PEER, CCRF-CEM, DND-41, HPB-ALL",183
36,5228,opisProjektuEfekt,"&nbsp;&nbsp;&nbsp; <span style=""font-family: Arial;"">Wyniki uzyskane w trakcie programu zostaną opublikowane w postaci dw&oacute;ch artykuł&oacute;w w międzynarodowych czasopismach z listy filadelfijskiej, a także zostaną zaprezentowane na konferencjach międzynarodowych</span><br style=""font-family: Arial;"" /><span style=""font-family: Arial;"">m in. 10 th </span><font face=""Times New Roman"" style=""font-family: Arial;"">International Estuarine          Biochemistry Symposium, oraz 9th Conference on Mercury as a Global Pollutant.</font>",07/01/29,23,Rola anomalii gęstościowych w obiegu pierwiastków w środowisku morskim.,"Bałtyk, haloklina, piknoklina, stratyfikacja, Materia organiczna, zanieczyszczenia, metale ciężkie",173
37,5236,opisProjektuEfekt,"<p align=""left""><font size=""4"">&nbsp;</font><font size=""4"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Zadania badawcze projektu pozwolą na wytworzenie preparat&oacute;w o bardzo wysokich zdolnościach aktyoksydacyjnych i przeciwmikrobiologicznych, z możliwością zastosowania w produkcji żywności i farmacji. Ustalone zostaną optymalne warunki prowadzenia ekstrakcji składnik&oacute;w prozdrowotnych roślin. Wyniki zostaną upowszechnione w postaci publikacji oraz prezentacji (posterowych lub ustnych) podczas krajowych i zagranicznych konferencji naukowych. </font></p>",07/01/25,23,Identyfikacja związków polifenolowych oraz ocena aktywności antyoksydacyjnej i przeciwmikrobiologicznej wybranych gatunków roślin leczniczych,"rośliny lecznicze, polifenole, aktywność antyoksydacyjna, ekstrakcja, przeciwutleniacze, właściwości przeciwmikrobiologiczne, minimalna dawka hamująca (MIC)",173
