,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
493,493.0,5446.0,opisProjektuEfekt,"uzyskane wyniki badań będą prezentowane na konferencjach w kraju i zagranicą, a także zostaną opublikowane w postaci artykułw w czasopismach naukowych. duże zainteresowanie badaczy problematyką termobehawioru l.stagnalis, po opublikowaniu (w wysoko punktowanych czasopismach o międzynarodowym zasięgu - journal of thermal biology, parasitology research, journal of parasitology) wynikw prac prowadzonych w ramach realizacji poprzedniego projektu (3 po4c 10723)może posłużyć jako rekomendacja dla zasadności planowanych badań.",07/01/24,23.0,Badanie termicznych preferencji ślimaków z gatunku Planorbarius corneus pod kątem adaptacji żywiciela do pasożytniczej inwazji,"Gastropoda, Digenea, temperatura, żelazo, gorączka behawioralna",173.0,"uzyskać wynik badanie być prezentować na konferencja w kraj i zagranica , a także zostać opublikować w postać artykułw w czasopismo naukowy . duha zainteresowanie badacz problematyka termobehawior litr . stagnalis , po opublikować ( w wysoko punktować czasopismo o międzynarodowy zasiąg - journal of thermal biology , parasitology research , journal of parasitology ) wynikw praca prowadzony w rama realizacja poprzedni projekt ( 3 po4c 10723 ) może posłużyć jako rekomendacja dla zasadność planować badanie ."
494,494.0,5449.0,opisProjektuEfekt,"w ramach proponowanego projektu planuje się opublikowanie wybranych wynikw badań w recenzowanych pismach technicznych oraz wygłoszenie referatw na konferencji krajowej lub zagranicznej. opracowanie wynikw projektu badawczego w formie raportu będzie także formą oferty w kierunku przemysłu i zachętą dla firm produkcyjnych do wspłpracy w zakresie nowych technologii ""know-how"". w projekcie planuje się rozbudowę stanowiska badawczego o manipulator zapewniający powtarzalność procesu natryskiwania na podłoża ceramiczne o powierzchniach płaskich jak i obrotowych (walce, stożki). detonacyjne natryskiwanie metali użyte jako metoda metalizacji ceramiki jest stosunkowo jest nową techniką, całkowicie nie rozpowszechnioną na skalę przemysłową. dlatego też, w trakcie trwania projektu, rwnolegle z wykonywanymi badaniami prowadzone będą aktywne poszukiwania nowych aplikacji, ktre mogłyby korzystać z uzyskiwanych efektw. część uzyskanych w badaniach wynikw zostanie włączona do rozpraw habilitacyjnych wykonawcw.",07/01/24,23.0,Badania nad detonacyjnym nakładaniem metali na ceramikę - innowacyjna metoda modyfikacji i metalizacji powierzchni zaawansowanej ceramiki konstrukcyjnej.,"technologia, spajanie, modyfikacja powierzchni, nakładanie powłok, proszki metaliczne, proszki cermetaliczne",173.0,"w rama proponować projekt planować się opublikować wybrana wynikw badanie w recenzować pismo techniczny oraz wygłosić referatw na konferencja krajowy lub zagraniczny . opracowanie wynikw projekt badawczy w forma raport być także forma oferta w kierunek przemysł i zachęta dla firma produkcyjny do wspłpracy w zakres nowa technologia &quot; know - how &quot; . w projekt planować się rozbudowa stanowisko badawczy o manipulator zapewniający powtarzalność proces natryskiwać na podłoża ceramiczny o powierzchnia płaski jak i obrotowy ( walc , stożek ) . detonacyjny natryskiwać metal użyty jako metoda metalizacja ceramika być stosunkowo być nowa technika , całkowicie nie rozpowszechniony na skala przemysłowy . dlatego też , w trakt trwanie projekt , rwnolegle z wykonywać badanie prowadzony być aktywny poszukiwanie nowa aplikacja , ktre móc by korzystać z uzyskiwać efektw . część uzyskać w badanie wynikw zostać włączyć do rozprawa habilitacyjny wykonawcw ."
495,495.0,5451.0,opisProjektuEfekt,"wyniki przeprowadzonych badań i analiz, zostaną zawarte w realizowanej rozprawie doktorskiej ""wybrane aspekty produkcji paliw stałych na przykładzie wykorzystania biomasy na lubelszczyźnie"", jak rwnież w referatach, publikacjach i monografii.",07/01/19,23.0,Wybrane aspekty transferu technologii produkcji paliw stałych na przykładzie wykorzystania zasobów biomasy na Lubelszczyźnie.,"transfer technologii, biomasa, urządzenia do produkcji peletu i brykietu, polityka regionalna, najbiedniejszy region UE (Lubelszczyzna)",173.0,"wynik przeprowadzić badanie i analiza , zostać zawrzeć w realizować rozprawa doktorski &quot; wybrana aspekt produkcja paliwo stała na przykład wykorzystanie biomasa na Lubelszczyzna &quot; , jak rwnież w referat , publikacja i monografia ."
496,496.0,5452.0,opisProjektuEfekt,efektem projektu mają być publikacje w czasopismach naukowych.,07/01/29,23.0,Wpływ zredukowanej wymiarowości sieci krystalicznej na własności wybranych modeli silnie skorelowanych elektronów,"model Hubbarda, anizotropia, nadprzewodnictwo wysokotemperaturowe, stany związane, diagram fazowy, MFA, przejście metal-izolator, przejście Motta-Hubbarda",173.0,efekt projekt maja być publikacja w czasopismo naukowy .
497,497.0,5453.0,opisProjektuEfekt,"3 artykuły w czasopismach z listy filadelfijskiej (j. of electrostatics, ieee trans. dielectrics and electrical insulation, electrical engineering),
3 referaty na konferencjach krajowych (aptadm),
przygotowanie wstępnych materiałw do rozprawy habilitacyjnej kierownika projektu,
nowa metodaoraz unikalneurządzenie do pomiaru dynamicznych, nanometrowychodkształceń mechanicznych materiałow polimerowych zkompensacją (zerowaniem)nacisku na badane prbki o szerokim pasmie(dc-2khz) i zakresie pomiarowym (50nm-100um)",07/01/26,23.0,Badania w zakresie nowych materiałów inteligentnych - pobudzane wysokonapięciowo elektroaktywne kompozyty polimerowe o mikrostrukturze biomorficznej,"dielektryk aktywny, kompozyt, polimer elektroaktywny, odkształcenie, struktura biomorficzna, materiał inteligentny",183.0,"3 artykuł w czasopismo z list filadelfijski ( j . of electrostatics , ieee trans . dielectrics Anda electrical insulation , electrical engineering ) , 3 referat na konferencja krajowy ( aptadm ) , przygotowanie wstępna materiałw do rozprawa habilitacyjny kierownik projekt , nowa metodaoraz unikalneurządzenie do pomiar dynamiczny , nanometrowychodkształceń mechaniczny materiałow polimerowy zkompensacją ( zerować ) nacisk na badany prbki o szeroki pasmo ( DC - 2khz ) i zakres pomiarowy ( 50nm - 100um )"
498,498.0,5454.0,opisProjektuEfekt,"sposb upowszechnienia uzyskanych wynikw będzie zależny od ich wartości praktycznej.
w przypadku otrzymania związkw o potencjalnej wartości komercyjnej, nie przewidujemy ich publikowania (czy też jakiejkolwiek innej formy ujawnienia) przed uzyskaniem skutecznej ochrony patentowej a ta jest uzależniona od wcześniejszego znalezienia partnera przemysłowego mogącego pokryć wysokie koszty zagranicznych zgłoszeń patentowych. po uzyskaniu ochrony patentowej wyniki pracy będą opublikowane w czasopismach naukowych.
w przypadku, gdy uzyskane wyniki będą miały jedynie wartość poznawczą, lub gdy nie uda nam się znaleźć partnera przemysłowego, wyniki otrzymane w ramach tego projektu będąopublikowane w czasopismach naukowych.",07/01/26,23.0,"Nowe pochodne chalkonu: synteza, ocena biodostępności i wielokierunkowa ocena aktywności biologicznej, ze szczególnym uwzględnieniem działania przeciwnowotworowego","flawonoidy, chalkony, aktywność biologiczna, działanie przeciwnowotworowe, działanie przeciwbakteryjne, działanie przeciwgruźlicze, działanie przeciwgrzybicze, działanie przeciwwirusowe, pompy błonowe, oporność wielolekowa",173.0,"sposb upowszechnienie uzyskać wynikw być zależny od on wartość praktyczny . w przypadek otrzymać związkw o potencjalny wartość komercyjny , nie przewidywać on publikować ( czy też jakikolwiek inny forma ujawnienie ) przed uzyskać skuteczny ochrona patentowy a ta być uzależniony od wczesny znalezienie partner przemysłowy móc pokryć wysoki koszt zagraniczny zgłoszenie patentowy . po uzyskać ochrona patentowy wynik praca być opublikować w czasopismo naukowy . w przypadek , gdy uzyskać wynik być miał jedynie wartość poznawczy , lub gdy nie udo my się znaleźć partner przemysłowy , wynik otrzymać w rama to projekt będąopublikowane w czasopismo naukowy ."
499,499.0,5455.0,opisProjektuEfekt,"bezpośrednim, udokumentowanym efektem podjętego problemu badawczego będą publikacje i referatyzaprezentowane na krajowych i zagranicznych konferencjach (mi. in na konferencjach historykw kultury fizycznej) oraz rozprawa doktorska (przewiduje sie publikację przygotowanej rozprawy). 
rozprawa doktorska może stać się obiektem zainteresowań teoretykw i praktykw zajmujących się rozwojem kultury fizycznej w polsce. 
informacje w niej zawarte winny być podstawą kreowania dzisiejszej kultury fizycznej nie tylko na szczeblu regionalnym orazkrajowym, ale rwnież międzynarodowym.
podjęte badania będą kontynuacją badań regionalnych dotyczących dziejw kultury fizycznej w polsce.",07/02/20,23.0,Rozwój turystyki na Podkarpaciu w latach 1945 - 1989,"HISTORIA, KULTURA FIZYCZNA, TURYSTYKA, PODKARPACIE",183.0,"bezpośredni , udokumentować efekt podjąć problem badawczy być publikacja i referatyzaprezentowane na krajowy i zagraniczny konferencja ( mi . in na konferencja historykw kultura fizyczny ) oraz rozprawa doktorski ( przewidywać si publikacja przygotować rozprawa ) . rozprawa doktorski może stać się obiekt zainteresowanie teoretykw i praktykw zajmujący się rozwój kultura fizyczny w Polska . informacja w on zawrzeć winny być podstawa kreować dzisiejszy kultura fizyczny nie tylko na szczebel regionalny orazkrajowym , ale rwnież międzynarodowy . podjąć badanie być kontynuacja badanie regionalny dotyczyć dziejw kultura fizyczny w Polska ."
500,500.0,5458.0,opisProjektuEfekt,"publikacje naukowe oraz referaty na konferencjach, monografia naukowa, rozprawa habilitacyjna",07/01/16,23.0,Zasilanie silnika mieszanką z powietrzem wzbogaconym w tlen,"silnik spalinowy, powietrze wzbogacone w tlen",183.0,"publikacja naukowy oraz referat na konferencja , monografia naukowy , rozprawa habilitacyjny"
501,501.0,5459.0,opisProjektuEfekt,"celem projektu jest kompleksowe badanie wpływu izomerw cla i se podanych do diety szczurw na kształtowanie profilu kwasw tłuszczowych oraz stężenia se-aminokwasw, zn, fe, cu, se, ca i mg w tkankach i narządach wewnętrznych szczurw. modyfikacje stężenia tych substancji rwnież w sposb istotny mogą rzutować na stan zdrowia zwierząt gospodarskich i ludzi.podobnie na szczurach prowadzono badania w celu określenia wpływu składu diety na kształtowanie profilu np. cholesterolu, hdl, ldl, vldl i mda w ciele zwierząt; doświadczenia te prowadziły wiodące w tej dziedzinie badań placwki naukowe na świecie. rezultaty tych prac były podstawą do ich kontynuowania na zwierzętach gospodarskich ilub ludziach. 
 użycie argentometrycznej chromatografii cieczowej, kapilarnej chromatografii gazowej oraz nowoczesnego detektora masowego (tj. spektrometrii masowej) i fotodiodowego pozwoli na określenie konfiguracji geometrycznej i pozycyjnej izomerw cla, struktury chemicznej metabolitw izomerw cla gromadzących się w tkankach i narządach badanych szczurw; będzie też można śledzić wpływ stężenia i formy chemicznej związku se dodanego do diety na wydajność kumulowania się tych izomerw cla, metabolitw oraz długołańcuchowych n-3 i n-6 pufa w organizmie szczurw. 
 użycie www. celach nowoczesnego i wysokosprawnego warsztatu analitycznego sprawi, iż w pełni wymiernym i zasadniczym efektem niniejszego projektu będzie przygotowanie doniesień na międzynarodowe konferencje w kraju i zagranicą oraz prac, ktre zamierza się publikować w najlepszych czasopismach o zasięgu międzynarodowym (tj. posiadających znaczący impact-factor).",07/01/30,23.0,"Wpływ izomerów sprzężonego kwasu linolowego i różnych form chemicznych selenu na profil kwasów tłuszczowych, aminokwasów, Se, Zn, Fe i Cu w organizmie szczurów","selen, izomery sprzężonego kwasu linolowego, kwasy tłuszczowe, aminokwasy, Zn, Fe, Cu, szczury",183.0,"cel projekt być kompleksowy badan wpływ izomerw cla i siebie podać do dieta szczurw na kształtować profil kwasw tłuszczowy oraz stężenie siebie - aminokwasw , zn , fe , cu , siebie , circa i miligram w tkanka i narząd wewnętrzny szczurw . modyfikacja stężenie ten substancja rwnież w sposb istotny móc rzutować na stan zdrowie zwierzę gospodarski i człowiek . podobnie na szczur prowadzić badanie w cel określenie wpływ skład dieta na kształtować profil na_przykład . cholesterol , HDL , LDL , vldl i mda w ciało zwierzę ; doświadczenie te prowadzić wiodący w ten dziedzina badanie placwki naukowy na świat . rezultat ten praca były podstawa do on kontynuować na zwierzę gospodarski ilub człowiek . użycie argentometrycznej chromatografia cieczowy , kapilarny chromatografia gazowy oraz nowoczesny detektor masowy ( to_jest . spektrometria masowy ) i fotodiodowy pozwolić na określenie konfiguracja geometryczny i pozycyjny izomerw cla , struktura chemiczny metabolitw izomerw cla gromadzić się w tkanka i narząd badany szczurw ; być też można śledzić wpływ stężenie i forma chemiczny związek siebie dodać do dieta na wydajność kumulować się ten izomerw cla , metabolitw oraz długołańcuchowy n - 3 i n - 6 puf w organizm szczurw . użycie www . cel nowoczesny i wysokosprawny warsztat analityczny sprawić , iż w pełnia wymierny i zasadniczy efekt niniejszy projekt być przygotowanie doniesienie na międzynarodowy konferencja w kraj i zagranica oraz praca , ktre zamierzać się publikować w dobry czasopismo o zasiąg międzynarodowy ( to_jest . posiadający znaczący impact - factor ) ."
502,502.0,5461.0,opisProjektuEfekt,"wyniki projektu w zakresie występujących zjawisk i efektw strukturalnych zaprezentowane zostanąw pracachpoznawczych i metodycznych w czasopismach (np. materials characterization, microchimica acta, carbon, inżynieria materiałowa) oraz na renomowanych konferencjach krajowych i zagranicznych (np.european materials society research society fall meeting, european microbeam analysis society workshop, international conference on electron microscopy of solids, achievements in mechanical and materials engineering, euromat, stermat). wyniki dotyczące struktury połączenia metal-węgiel stanowić będą fragment monografii przygotowywanej przez kierownika projektu. natomiast inne, w tym dotyczące stopw magnezu, tworzyw węglowych, metalografii ilościowej, mogą znaleźć się w monografiach przygotowywanych przez innych wykonawcw. do prac fragmentarycznie zostaną włączeni studenci - zakłada się powstanie1-2 prac doktorskich oraz kilku prac magisterskich. uzyskane wyniki będą miały częściowo charakter poufny, ze względu na to że część z nich może mieć walory typowo aplikacyjne i stanowić podstawę dalszych prac.",07/01/29,23.0,Analiza oddziaływania międzypowierzchniowego stopy magnezu - węgiel w aspekcie możliwosci wytwarzania nowych tworzyw konstrukcyjnych,"powierzchnia rozdziału, warstwy, stopy magnezu, włókna węglowe, węgiel szklisty, materiały heterofazowe, kompozyty, mikroskopia elektronowa",183.0,"wynik projekt w zakres występować zjawisko i efektw strukturalny zaprezentować zostanąw pracachpoznawczych i metodyczny w czasopismo ( na_przykład . materials characterization , microchimica acta , carbon , inżynieria materiałowy ) oraz na renomowany konferencja krajowy i zagraniczny ( np . european materials society research society fall meeting , european microbeam analysis society workshop , international conference on electron microscopy of solids , achievements in mechanical Anda materials engineering , euromat , stermat ) . wynik dotyczyć struktura połączenie metal - węgiel stanowić być fragment monografia przygotowywać przez kierownik projekt . natomiast inny , w tym dotyczyć stopw magnez , tworzywo węglowy , metalografia ilościowy , móc znaleźć się w monografia przygotowywać przez inny wykonawcw . do praca fragmentarycznie zostać włączyć student - zakładać się powstanie1 - 2 praca doktorski oraz kilka praca magisterski . uzyskać wynik być miał częściowo charakter poufny , z wzgląd na to że część z on może mieć walor typowo aplikacyjny i stanowić podstawa daleki praca ."
