,Unnamed: 0,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD,LEMMATIZED
312,312.0,18462.0,opisProjektuEfekt,udokumentowanym efektem podjętego zadania będą trzy doniesienia naukowe. będą one opublikowane w indeksowanych czasopismach anglojęzycznych. przewiduje się także przedstawienie wynikw badań na konferencjach międzynarodowych: krajowych i zagranicznych.,07/07/09,27.0,Topografia projekcji do kory płata tylnego móżdżku z ośrodków pnia mózgu: metoda wstecznego transportu aksonalnego znaczników fluorescencyjnych,"jądro dolne oliwki, jądro smukłe, jądro klinowate, jądra mostu, płacik przypośrodkowy móżdżku, tylny robak, topografia projekcji, kolaterale aksonów, wsteczny transport aksonalny, podwójne znakowanie fluorescencyjne, królik",173.0,udokumentować efekt podjąć zadanie być trzy doniesienie naukowy . być on opublikować w indeksować czasopismo anglojęzyczny . przewidywać się także przedstawienie wynikw badanie na konferencja międzynarodowy : krajowy i zagraniczny .
313,313.0,18480.0,opisProjektuEfekt,"efektem wykonania projektu będzie przedstawienie modeli kompleksw kinazy prkc oraz jej mutantw z pochodnymi atp. pozwoli to najlepsze zrozumienie charakteru oddziaływań w obrębie kieszeni wiążącej atp w kinazach białkowych. wymiernym efektem wykonanych prac będą publikacje w czasopismach naukowych o zasięgu światowym. 
ponadto wyniki uzyskane w czasie wykonywania tego projektu będą stanowić podstawę rozprawy doktorskiej pawła gruszczyńskiego. będą one rwnież prezentowane na specjalistycznych konferencjach naukowych.",07/07/24,27.0,"Teoretyczne modelowanie kinazy serynowo-treoninowej PrkC z jej naturalnym bioligandem, ATP oraz jego pochodnymi","ATP, pochodne ATP, kinaza PrkC, kompleksy białko-ligand.",173.0,efekt wykonanie projekt być przedstawienie model kompleksw kinaza prkc oraz on mutantw z pochodna ATP . pozwolić to dobry zrozumienie charakter oddziaływanie w obrąb kieszenia wiążący ATP w kinaza białkowy . wymierny efekt wykonać praca być publikacja w czasopismo naukowy o zasiąg światowy . ponadto wynik uzyskać w czas wykonywać to projekt być stanowić podstawa rozprawa doktorski paweł Gruszczyński . być on rwnież prezentować na specjalistyczny konferencja naukowy .
314,314.0,18486.0,opisProjektuEfekt,"wyniki badań zostaną zamieszczone w rozprawie habilitacyjnej dr inż. marcina koba i będą stanowiły jej istotną część. ponadto, zostaną opublikowane w renomowanych analitycznych i farmaceutycznych czasopismach naukowych o zasięgu światowym.",07/07/26,27.0,"Opracowanie kompleksowych metod rozdziału, identyfikacji i oznaczania poziomu syntetycznych inhibitorów fosfodiesterazy III o działaniu inotropowo dodatnim i wazodilatacyjnym w osoczu krwi i w moczu","syntetyczne inhibitory fosfodiesterazy III, działanie inotropowo dodatnie i wazodilatacyjne, rozdział, identyfikacja, oznaczanie, osocze krwi, mocz",173.0,"wynik badanie zostać zamieścić w rozprawa habilitacyjny dr inż . Marcin kob i być stanowić on istotny część . ponadto , zostać opublikować w renomowany analityczny i farmaceutyczny czasopismo naukowy o zasiąg światowy ."
315,315.0,18548.0,opisProjektuEfekt,"badania nad behawioralną interwencją w zaprzestaniu palenia ujętą w ramy programu grupowego wydają się być potrzebne. szczeglnie w obliczu skuteczności i powszechności stosowania grupowej interwencji behawioralnej na świecie, a braku doświadczeń i podstaw empirycznych w tym zakresie w polsce. świadczenia typu terapia grupowa dla osb palących są kontraktowane przez narodowy fundusz zdrowia, dlatego, przy wykorzystaniu wynikw podjętego badania, będzie możliwe upowszechnienie tego podejścia terapeutycznego rwnież w polsce.
wart szczeglnego podkreślenia jest fakt, że osoby objęte badaniem zakończyły już udział w terapii grupowej dla palących tytoń i przeprowadzono u nich kompleksową diagnostykę z punktu widzenia zakwalifikowania do programu. wstępne wyniki dotychczas zrealizowanej części projektu będą prezentowane na krajowej konferencji naukowej ""tytoń a zdrowie"" w poznaniu jeszcze w bieżącym roku. pozostałe wyniki, po zakończeniu części empirycznej projektu, zostaną przedstawione na krajowej konferencji naukowej ""tytoń a zdrowie"" organizowanej przez katedrę i zakład toksykologii uniwersytetu medycznego w poznaniu i opublikowane w przeglądzie lekarskim oraz w innym międzynarodowym czasopiśmie naukowym (tobacco control,bądź public health, european journal of public health, central european journal of public health). ponadto wymiernym efektem zrealizowanego projektu będzie rozprawa doktorska.",07/07/24,27.0,Medyczne i społeczne uwarunkowania skuteczności programu terapii grupowej dla osób palących tytoń - wyniki badań wieloletnich,"zaprzestanie palenia, terapia grupowa, terapia poznawcz-behawioralna, farmakoterapia, skuteczność, zdrowie publiczne",183.0,"badanie nad behawioralny interwencja w zaprzestanie palenie ująć w rama program grupowy wydawać się być potrzebny . szczeglnie w oblicze skuteczność i powszechność stosować grupowa interwencja behawioralny na świat , a brak doświadczenie i podstawa empiryczny w tym zakres w Polska . świadczenie typ terapia grupowa dla osb paląca być kontraktować przez narodowy fundusz zdrowie , dlatego , przy wykorzystanie wynikw podjąć badanie , być możliwy upowszechnienie to podejście terapeutyczny rwnież w Polska . wart szczeglnego podkreślenie być fakt , że osoba objąć badanie zakończyć już udział w terapia grupowa dla paląca tytoń i przeprowadzić u on kompleksowy diagnostyka z punkt widzenie zakwalifikować do program . wstępna wynik dotychczas zrealizować część projekt być prezentować na krajowy konferencja naukowy &quot; tytoń a zdrowie &quot; w poznanie jeszcze w bieżący rok . pozostały wynik , po zakończenie część empiryczny projekt , zostać przedstawić na krajowy konferencja naukowy &quot; tytoń a zdrowie &quot; organizować przez katedra i zakład toksykologia uniwersytet medyczny w poznanie i opublikować w przegląd lekarski oraz w inny międzynarodowy czasopismo naukowy ( tobacco control , bądź public health , european journal of public health , centrala european journal of public health ) . ponadto wymierny efekt zrealizować projekt być rozprawa doktorski ."
316,316.0,18554.0,opisProjektuEfekt,wyniki proponowanych badań upowszechnione zostaną w formie publikacji naukowych w czsopismach o zasięgu międzynarodowym z tzw. listy filadelfijskiej. wyniki będą prezentowane na krajowych i zagranicznych konferencjach oraz zjazdach naukowych. staną się rwnież podstawą do otwarcia przewodu habilitacyjnego kierownika projektu.,07/07/30,27.0,Lokalizacja i funkcja fenestryn u orzęska Tetrahymena thermophila oraz ich potencjalny udział w procesach nowotworzenia u ssaków,"cytoszkielet, fenestryna, nowotworzenie, Tetrahymena, ssaki",183.0,wynik proponować badanie upowszechnić zostać w forma publikacja naukowy w czsopismach o zasiąg międzynarodowy z tak_zwany . list filadelfijski . wynik być prezentować na krajowy i zagraniczny konferencja oraz zjazd naukowy . stanąć się rwnież podstawa do otwarcie przewód habilitacyjny kierownik projekt .
317,317.0,18646.0,opisProjektuEfekt,wyniki uzyskane w trakcie realizacji projektu zostaną upowszechnione w postaci komunikatw i referatw na konferencjach krajowych i międzynarodowych (oryginalne prace twrcze) oraz a także zamieszczone w publikacjach i doniesieniach naukowych. wiedza na temat ekspresji bakteriocynw układach heterologicznych zostanie także upowszechnionaw postaci artykułw przeglądowych.,07/07/29,27.0,Ekspresja bakteriocyn klasy IIa na przykładzie diwercyny AS7 w heterologicznych układach ekspresyjnych oraz analiza ich właściwości biologicznych,"bakteriocyny, diwercyna AS7, ekspresja w układach heterologicznych, bezpieczeństwo mikrobiologiczne żywności",173.0,wynik uzyskać w trakt realizacja projekt zostać upowszechnić w postać komunikatw i referatw na konferencja krajowy i międzynarodowy ( oryginalny praca twrcze ) oraz a także zamieścić w publikacja i doniesienie naukowy . wiedza na temat ekspresja bakteriocynw układ heterologicznych zostać także upowszechnionaw postać artykułw przeglądowy .
318,318.0,18679.0,opisProjektuEfekt,"efektem badań będzie rozprawa doktorska pt. ""roślinność łąk i pastwisk ziemi lubuskiej - zrżnicowanie w obliczu przemian"" pisana w zakładzie ekologii roślin i ochrony środowiska na wydziale biologii uam w poznaniu, pod kierunkiem prof. uam dr hab. marii wojterskiej (przewd doktorski wszczęty dnia 3 stycznia 2007). 
uzyskane wyniki zostaną przedstawione na krajowych sympozjach poświęconych ochronie przyrody i krajobrazu. zostaną też zaprezentowane jednostkom zajmującym się ochroną przyrody i znajdą zastosowanie w praktyce w programach ochrony zbiorowisk płnaturalnych, rwnież w skali ponadregionalnej.",07/07/18,27.0,Układy przestrzenne roślinności łąk i pastwisk wobec zmian w krajobrazie dolin rzecznych Ziemi Lubuskiej w 2. połowie XX wieku,"zbiorowiska półnaturalne, łąki, pastwiska, Ziemia Lubuska, doliny rzek, krajobraz półnaturalny, czynna ochrona przyrody",183.0,"efekt badanie być rozprawa doktorski pod_tytułem . &quot; roślinność łąka i pastwisko ziemia lubuski - zrżnicowanie w oblicze przemian &quot; pisany w zakład ekologia roślina i ochrona środowisko na wydział biologia UAM w poznanie , pod kierunek profesor . UAM dr Księga_Habakuka . Maria wojterskiej ( przewd doktorski wszcząć dzień 3 styczeń 2007 ) . uzyskać wynik zostać przedstawić na krajowy sympozjum poświęcony ochrona przyroda i krajobraz . zostać też zaprezentować jednostka zajmujący się ochrona przyroda i znajda zastosowanie w praktyka w program ochrona zbiorowisko płnaturalnych , rwnież w skala ponadregionalny ."
319,319.0,18713.0,opisProjektuEfekt,grant ten będzie elmentem składowym jednej rozprawy doktorskiej. wyniki uzyskane w czasie jego realizacji będą prezentowane na zjazdach krajowych i zagranicznych oraz zostaną opublikowane w impaktowanych czasopismach zagranicznych. planuje się rwnież wykorzystać otrzymane wyniki do składania wnioskw patentowych.,07/07/30,27.0,Opracowanie protokołu izolacji mezenchymalnych komórek macierzystych z tkanki tłuszczowej i porównanie ich właściwości z komórkami pochodzącymi ze szpiku kostnego,"mezenchymalne komórki macierzyste, tkanka tłuszczowa, terapia genowa, Osteogenesis Imperfecta",183.0,grant ten być elmentem składowa jeden rozprawa doktorski . wynik uzyskać w czas on realizacja być prezentować na zjazd krajowy i zagraniczny oraz zostać opublikować w impaktowanych czasopismo zagraniczny . planować się rwnież wykorzystać otrzymać wynik do składać wnioskw patentowy .
321,321.0,18772.0,opisProjektuEfekt,"głwnym założeniem projektu jest dążenie, aby uzyskane wyniki badań zaprezentowane w formie monografii dotarły do jak najliczniejszego grona odbiorcw. zwłaszcza dotyczy to mieszkańcw ppk, ktrzy nie mają pełnej świadomości z możliwości rozwoju oraz potencjału krajobrazowego obszaru, w ktrym żyją.  zwrcenie uwagi mieszkańcom, turystom oraz władzą lokalnym na problemy i nieprawidłowości, ktrych dopuszczono się na terenie parku poprzez ich udokumentowanie i naukowe podejście, może stanowić podstawę dla wspomnianej we wstępnej charakterystyce projektu - dyskusji. jednocześnie projekt zakłada uwypuklenie tych problemw i wskazanie wszelkich zagrożeń, wynikających z krtkowzrocznych i destrukcyjnych działań gospodarczych i planistycznych na terenie parku, ktre prowadzą do dewastacji unikatowego, młodoglacjalnego charakteru tego regionu, ktry powinien być jego wizytwką. ważnym elementem prezentacji wynikw badań będzie udział w konferencjach oraz sympozjach naukowych. istotna wydaje się także prba zainteresowania wynikami badań władz ppk, władz gminnych oraz samych mieszkańcw.",07/07/20,27.0,Waloryzacja krajobrazu Przemęckiego Parku Krajobrazowego na potrzeby ochrony zasobów przyrodniczo-kulturowych w świetle przepisów i aktów prawnych,"waloryzacja, park krajobrazowy, przepisy prawne, ochrona, zasoby przyrodniczo-kulturowe,",173.0,"głwnym założenie projekt być dążenie , aby uzyskać wynik badanie zaprezentować w forma monografia dotrzeć do jak liczny grono odbiorcw . zwłaszcza dotyczeć to mieszkańcw ppk , ktrzy nie maja pełny świadomość z możliwości rozwój oraz potencjał krajobrazowy obszar , w ktrym żyć . zwrcenie uwaga mieszkaniec , turysta oraz władza lokalny na problem i nieprawidłowość , ktrych dopuścić się na teren park poprzez on udokumentować i naukowy podejście , może stanowić podstawa dla wspomnieć w wstępna charakterystyka projekt - dyskusja . jednocześnie projekt zakładać uwypuklenie ten problemw i wskazanie wszelki zagrożenie , wynikać z krtkowzrocznych i destrukcyjny działanie gospodarczy i planistyczny na teren park , ktre prowadzić do dewastacja unikatowy , młodoglacjalny charakter to region , ktry powinien być on wizytwką . ważny element prezentacja wynikw badanie być udział w konferencja oraz sympozjum naukowy . istotny wydawać się także prba zainteresowanie wynik badanie władza ppk , władza gminny oraz sam mieszkańcw ."
322,322.0,18806.0,opisProjektuEfekt,"wyniki prowadzonych badań przyczynią się do upowszechnienia informacji w zakresie anatomii w publikacjach naukowych, referatach, staną się też podstawą rozprawy doktorskiej, w przyszłości habilitacyjnej, będą podstawą wdrożenia nowych metod badawczych i zastosowania najnowocześniejszych urządzeń.",07/07/20,27.0,Badania nad możliwością zastosowania tętnic wieńcowych wybranych ras świń w leczeniu chorób niedokrwiennych serca u człowieka,"tętnice wieńcowe, analiza cyfrowa, zmienność, diagnostyka naczyniowa",173.0,"wynik prowadzony badanie przyczynić się do upowszechnienie informacja w zakres anatomia w publikacja naukowy , referat , stanąć się też podstawa rozprawa doktorski , w przyszłość habilitacyjny , być podstawa wdrożenie nowa metoda badawczy i zastosowanie nowoczesny urządzenie ."
323,323.0,18809.0,opisProjektuEfekt,"wymiernym efektem końcowym projektu będą publikacje w renomowanych czasopismach o światowym zasięgu i zgłoszenie patentowe o możliwie najszerszym zakresie merytorycznym i terytorialnym, pozwalające potencjalnym licencjobiorcom na opracowanie nowej technologii produkcji trehalozy. uzyskane wyniki zostaną, po przygotowaniu zgłoszenia patentowego, udostępnione zainteresowanym firmom biotechnologicznym.",07/07/22,27.0,Rekombinowana syntaza trehalozy przydatna do wytwarzania cukru o szerokim spektrum zastosowań,"Thermus sp., Pyrococcus sp., Deinococcus sp. , syntaza trehalozy (α-D-glukozylotransferaza maltozy - EC 5.4.99.16),  syropy skrobiowe, syropy maltozowe, trehaloza, enzymy termostabilne",183.0,"wymierny efekt końcowy projekt być publikacja w renomowany czasopismo o światowy zasiąg i zgłoszenie patentowy o możliwie szeroki zakres merytoryczny i terytorialny , pozwalać potencjalny licencjobiorca na opracowanie nowa technologia produkcja trehaloza . uzyskać wynik zostać , po przygotowanie zgłoszenie patentowy , udostępnić zainteresowana firma biotechnologiczny ."
